strategy,window,trade_no,true_alpha,q25_alpha_estimate,median_alpha_estimate,q75_alpha_estimate,median_spread
rolling-100,100,159,0.40000000000000002,0.16773923592326717,0.2278214045680661,0.29075167905546334,0.083299814205318512
rolling-100,100,160,0.40000000000000002,0.18682832970965924,0.24891786048046977,0.31111850571030525,0.049183169470509824
rolling-100,100,161,0.40000000000000002,0.18682832970965924,0.24891786048046977,0.31111850571030525,0.049183169470509824
rolling-100,100,162,0.40000000000000002,0.18682832970965924,0.24891786048046996,0.31111850571030536,0.049183169470467192
rolling-100,100,163,0.40000000000000002,0.18682832970965946,0.24891786048046996,0.31111850571030536,0.049183169470467192
rolling-100,100,164,0.40000000000000002,0.18682832970965946,0.24891786048046996,0.31608040352625133,0.049183169470467192
rolling-100,100,165,0.40000000000000002,0.18682832970965946,0.24891786048046996,0.33096609697408919,0.049183169470467192
rolling-100,100,166,0.40000000000000002,0.18682832970965946,0.26996928165595396,0.33096609697408919,0.027664594776595663
rolling-100,100,167,0.40000000000000002,0.20699510046698344,0.26996928165595396,0.33096609697408919,0.027664594776595663
rolling-100,100,168,0.40000000000000002,0.20699510046698344,0.26996928165595413,0.33096609697408919,0.027664594776595663
rolling-100,100,169,0.40000000000000002,0.20699510046698355,0.26996928165595413,0.3309660969740893,0.027664594776595663
rolling-100,100,170,0.40000000000000002,0.20699510046698355,0.26996928165595413,0.35019380680629114,0.027664594776581453
rolling-100,100,171,0.40000000000000002,0.20699510046698355,0.26996928165595413,0.35019380680629114,0.027664594776581453
rolling-100,100,172,0.40000000000000002,0.22782140456806591,0.29075167905546317,0.35019380680629114,0.01482482940254215
rolling-100,100,173,0.40000000000000002,0.22782140456806591,0.29075167905546317,0.35019380680629131,0.01482482940254215
rolling-100,100,174,0.40000000000000002,0.2278214045680661,0.29075167905546334,0.35019380680629131,0.014824829402513728
rolling-100,100,175,0.40000000000000002,0.2278214045680661,0.29075167905546334,0.36867325980822041,0.014824829402513728
rolling-100,100,176,0.40000000000000002,0.2278214045680661,0.30093509238288429,0.36867325980822041,0.011198441902827483
rolling-100,100,177,0.40000000000000002,0.2278214045680661,0.31111850571030525,0.36867325980822041,0.0075720544031412373
rolling-100,100,178,0.40000000000000002,0.24891786048046977,0.31111850571030525,0.36867325980822052,0.0075720544031412373
rolling-100,100,179,0.40000000000000002,0.24891786048046977,0.31111850571030525,0.36867325980822052,0.0075720544031412373
rolling-100,100,180,0.40000000000000002,0.24891786048046996,0.31111850571030536,0.36867325980822052,0.0075720544031270265
rolling-100,100,181,0.40000000000000002,0.24891786048046996,0.31111850571030536,0.36867325980822052,0.0075720544031270265
rolling-100,100,182,0.40000000000000002,0.26996928165595396,0.31111850571030536,0.38623626584714993,0.0075720544031270265
rolling-100,100,183,0.40000000000000002,0.26996928165595396,0.33096609697408919,0.38623626584714993,0.0036888582354492883
rolling-100,100,184,0.40000000000000002,0.26996928165595413,0.33096609697408919,0.38623626584714993,0.0036888582354492883
rolling-100,100,185,0.40000000000000002,0.26996928165595413,0.3309660969740893,0.38623626584714998,0.0036888582354492883
rolling-100,100,186,0.40000000000000002,0.26996928165595413,0.3309660969740893,0.38623626584714998,0.0036888582354492883
rolling-100,100,187,0.40000000000000002,0.29075167905546317,0.3309660969740893,0.40268442116255909,0.0036888582354492883
rolling-100,100,188,0.40000000000000002,0.29075167905546317,0.35019380680629114,0.40268442116255909,0.0017153998207106724
rolling-100,100,189,0.40000000000000002,0.29075167905546317,0.35019380680629114,0.40268442116255909,0.0017153998207106724
rolling-100,100,190,0.40000000000000002,0.29075167905546329,0.35019380680629114,0.40268442116255909,0.0017153998207106724
rolling-100,100,191,0.40000000000000002,0.29075167905546334,0.35019380680629131,0.40268442116255909,0.0017153998206964616
rolling-100,100,192,0.40000000000000002,0.29075167905546334,0.35019380680629131,0.41781634595362233,0.0017153998206964616
rolling-100,100,193,0.40000000000000002,0.31111850571030525,0.36867325980822041,0.41781634595362233,0.00076211384251223535
rolling-100,100,194,0.40000000000000002,0.31111850571030525,0.36867325980822041,0.41781634595362244,0.00076211384251223535
rolling-100,100,195,0.40000000000000002,0.31111850571030525,0.36867325980822041,0.41781634595362244,0.00076211384251223535
rolling-100,100,196,0.40000000000000002,0.31111850571030536,0.36867325980822041,0.41781634595362244,0.0007621138424980245
rolling-100,100,197,0.40000000000000002,0.31111850571030536,0.36867325980822052,0.43146254729741895,0.0007621138424980245
rolling-100,100,198,0.40000000000000002,0.33096609697408919,0.38623626584714993,0.43146254729741895,0.0003238396030695867
rolling-100,100,199,0.40000000000000002,0.33096609697408919,0.38623626584714993,0.43146254729741895,0.0003238396030695867
rolling-100,100,200,0.40000000000000002,0.3309660969740893,0.38623626584714993,0.43146254729741895,0.0003238396030695867
